doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
journal.pone.0068667.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0068667.pdf_750_750_23_23_33_34_UNSUP	L5/HP:0001172|Abnormality of the thumb	{23}	{33,34}	{Gazda,HT,",",Sheen,IVIR,",",Vlachos,A,",",Choesmel,V,’,",",O’Donohue,IVIF,",",et,al.,(,2008,),Ribosomal,protein,L5,and,L11,mutations,are,associated,with,cleft,palate,and,abnormal,thumbs,in,Diamond-Blackfan,anemia,patients,.}	{"Llanos S , Serrano l \\\\ I ( 2010 ) Depletion of ribosomal protein L37 occurs in response to DNA damage and activates p53 through the L11/MDM2 pathway .","Cell Cycle 9 : 400544012 ."}	{"AmJ Hum Genet 83 : 7694780 .","Amsterdam A , Sadler KC , Lai K , Farrington S , Bronson RT , et al. ( 2004 ) l \\\\ ’ Iany ribosomal protein genes are cancer genes in zebrafish ."}	0.908	0.62	0.972	{POS_SEQ_[CC_NN_NNS_VBP_VBN_IN_NN_NN_CC],"WORD_SEQ_[and l11 mutation be associate with cleft palate and]","WORD_SEQ_NER_[and l11 mutation be associate with cleft palate and]",DEP_PATH_[dep-dep|(-appos|ORGANIZATION-nsubjpass|HT@conj_and-prep_with|palate]}	{0.817807,0.640882,0.640882,0.153393}
journal.pgen.1003177.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1003177.pdf_1257_1257_22_22_30_30_UNSUP	PAX6/HP:0000526|Aniridia	{22}	{30}	{Yasuda,T,",",Kajimoto,Y,",",Fujitani,Y,",","\\\\",/,Vatada,H,",",Yamamoto,S,",",et,al.,(,2002,),PAX6,mutation,as,a,genetic,factor,common,to,aniridia,and,glucose,intolerance,.}	{"Neurology 62 : 4894490 .","16 ."}	{"Diabetes 51 : 2244230 .","17 ."}	0.918	0.892	0.998	{"WORD_SEQ_[mutation as a genetic factor common to]","WORD_SEQ_NER_[mutation as a genetic factor common to]",POS_SEQ_[NN_IN_DT_JJ_NN_JJ_TO],DEP_PATH_[nn@nn-prep_to|intolerance-amod|common]}	{0.585749,0.585749,0.585749,0.585749}
SCPDFS_2668.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_2668.pdf_760_760_7_7_11_11_UNSUP	TUBB2B/HP:0002126|Polymicrogyria	{7}	{11}	{Mutations,in,the,beta,—,tubulin,gene,TUBB2B,result,in,asymmetrical,polymicrogyria,.}	{", l ( eays , D. A , , Cowan , N. ] .",", Chelly , J. , 2009 ."}	{"Nat .","Genet ."}	0.912	0.218	0.672	{"WORD_SEQ_[result in asymmetrical]","WORD_SEQ_NER_[result in asymmetrical]",DEP_PATH_[dep-prep_in|beta-nsubj|mutation@prep_in],POS_SEQ_[VBP_IN_JJ]}	{1.05325,1.05325,0.0854812,0.0206049}
SCPDFS_10581.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_10581.pdf_570_570_11_11_6_6_UNSUP	PAX6/HP:0000526|Aniridia	{11}	{6}	{Genomic,structure,",",evolutionary,conservation,and,aniridia,mutations,in,the,human,PAX6,gene,.}	{"Science 250 , 823-827 .","Glaser , T. , Walton , D. S. , and Mass , R. L. ( 1992 ) ."}	{"Nature Genet .","2 ."}	0.936	0.56	0.384	{INV_DEP_PATH_[nn-prep_in|gene-appos|conservation@nn-appos|mutation],"INV_WORD_SEQ_NER_[mutation in the human]","INV_WORD_SEQ_[mutation in the human]",INV_POS_SEQ_[NNS_IN_DT_JJ]}	{1.24657,0.847366,0.847366,-0.195151}
SCPDFS_2638.pdf	RELATION_GENEHPOTERM_SCPDFS_2638.pdf_580_580_0_0_4_5	DNAI2/HP:0012265|Ciliary dyskinesia	{0}	{4,5}	{DNAI2,mutations,cause,primary,ciliary,dyskinesia,with,defects,in,the,outer,dynein,arm,.}	{", Witt , M. , Zietkiewicz , E. , Neesen , ] .",", Reinhardt , R. , Mitchison , H.M. , Omran , H. , 2008 ."}	{"Am .","J. Hum ."}	0.936	0.848	0.998	{"WORD_SEQ_[mutation cause primary]","WORD_SEQ_NER_[mutation cause primary]",DEP_PATH_[nn-nsubj|mutation@dobj],POS_SEQ_[NNS_VBP_JJ]}	{0.875091,0.875091,0.689292,0.219088}
journal.pone.0022837.pdf	RELATION_GENEHPOTERM_journal.pone.0022837.pdf_652_652_17_17_20_23	NOTCH1/HP:0006727|T-cell acute lymphoblastic leukemias	{17}	{20,21,22,23}	{Zhu,YNI,",",Zhao,VVL,",",FuJF,",",ShiJY,",",Pan,Q,et,al.,(,2006,),NOTCH1,mutations,in,T-cell,acute,lymphoblastic,leukemia,:,prognostic,significance,and,implication,in,multifactorial,leukemogenesis,.}	{"Nlansour IVIR , Linch DC , Foroni L , Goldstone AH , Gale RE ( 2006 ) High incidence ofNotch — 1 mutations in adult patients with T ~ cell acute lymphoblastic leukemia .","Leukemia 20 : 5374539 ."}	{"Clin Cancer Res 12 : 304343049 .","Nlalecki NIJ , Sanchez-Irizarry C , l\\\\/IitchellJL , Histen G , Xu NIL , et al. ( 2006 ) Leukemia — associated mutations within the NOTCHI heterodimerization domain fall into at least two distinct mechanistic classes ."}	0.924	0.85	0.998	{DEP_PATH_[nn-dep|mutation-dobj|DATE@prep_in],POS_SEQ_[NNS_IN],"WORD_SEQ_NER_[mutation in]","WORD_SEQ_[mutation in]"}	{1.57432,-1.51763,1.24063,1.24063}
journal.pone.0021317.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0021317.pdf_280_280_22_22_31_31_UNSUP	BRAF/HP:0002861|Melanoma	{22}	{31}	{Brose,IVIS,",",Volpe,P,",",Feldman,l,"\\\\",I,",",Kumar,IVI,",",Rishi,I,",",et,al.,(,2002,),BRAF,and,RAS,mutations,in,human,lung,cancers,and,melanoma,.}	{"Ito Y , Sasaki Y , Horimoto NI , VVada S , Tanaka Y , et al. ( 1998 ) Activation of mitogen-activated protein l < inases / extracellular signal ~ regulated kinases in human hepatocellular carcinoma .","Hepatology 27 : 9514958 ."}	{"Cancer Res 62 : 699 7 — 7000 .",.}	0.908	0.25	0.974	{"WORD_SEQ_NER_[and ra mutation in human lung cancer and]","WORD_SEQ_[and ra mutation in human lung cancer and]",POS_SEQ_[CC_NN_NNS_IN_JJ_NN_NNS_CC],DEP_PATH_[dep-dep|(-conj_and|PERSON-dep|I@dep]}	{0.817952,0.817952,0.327012,0.181843}
journal.pone.0003394.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0003394.pdf_728_728_30_30_34_35_UNSUP	alpha-synuclein/HP:0100315|Lewy bodies	{30}	{34,35}	{Zarranz,J,],",",Alegre,J,",",Gomez-Estel,),an,JC,",",Lezcano,E,",",Ros,R,",",et,al.,(,2004,),The,new,mutation,",",E46K,",",of,alpha-synuclein,causes,Parkinson,and,Lewy,body,dementia,.}	{"\\\\ I , et al. ( 1998 ) Ala30Pro mutation in the gene encoding alpha-synuclein in Parkinson ’s disease .","Nat Genet 18 : 106 — 108 ."}	{"Ann Neurol 55 : 164 — 173 .","St l \\\\ ’ Iartin JL , Klucken J , Outeiro TF , Nquyen P , Keller » l\\\\/IcGandy C , et al. ( 2007 ) Dopaminergic neuron loss and up-regulation of chaperone protein mRNA induced by targeted over » expression of alpha-synuclein in mouse sul ) stantia nigra ."}	0.914	0.284	0.986	{"WORD_SEQ_NER_[cause Parkinson and]","WORD_SEQ_[cause Parkinson and]",POS_SEQ_[VBZ_NNP_CC],DEP_PATH_[prep_of-appos|PERSON-nsubj|JC@nn-dobj|dementia]}	{1.12871,1.12871,0.449779,-0.282488}
SCPDFS_40337.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40337.pdf_313_313_15_15_12_12_UNSUP	CPX/HP:0010296|Ankyloglossia	{15}	{12}	{Reﬁned,mapping,and,YAC,contig,construction,of,the,X-linked,cleft,palate,and,ankyloglossia,locus,(,CPX,),including,the,proximal,X,.}	{"64 ( 1 ) : 113-120 .","Forbes , S. A. , Brennan , L. , Richardson , M. , Coffey , A. , Cole , C. G. , Gregory , S. G. , Bentley , D. R. , Mumm , S. , Moore , G. E. , and Stanier , P. ( 1996 ) ."}	{"— .","Y homology breakpoint within Xq21 .3 ."}	0.952	0.034	0.976	{"INV_WORD_SEQ_[locus (]",INV_POS_SEQ_[NN_NN],"INV_WORD_SEQ_NER_[locus (]",INV_DEP_PATH_[@nn-prep_of|(-nsubj|construction]}	{2.50146,-1.75792,1.52407,0.29701}
journal.pgen.1003170.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pgen.1003170.pdf_462_462_34_34_21_22_UNSUP	SRY/HP:0012245|Sex reversal	{34}	{21,22}	{VVagner,T,",",VVirth,J,",",lVIeyer,J,",",Zabel,B,",",Held,NI,",",et,al.,(,1994,),Autosomal,sex,reversal,and,campomelic,dysplasia,are,caused,by,mutations,in,and,around,the,SRY,~,related,gene,SOX9,.}	{"Berta P , Hawkins JR , Sinclair AH , Taylor A , Griffiths BL , et al. ( 1990 ) Genetic evidence equating SRY and the testis — determining factor .","Nature 348 : 4484450 ."}	{"Cell 79 : 111141120 .","Lovell-Badge R , Robertson E ( 1990 ) XY female mice resulting from a heritable mutation in the primary testis ~ determining gene , Tdy ."}	0.922	0.64	0.99	{"INV_WORD_SEQ_[and campomelic dysplasium be cause by mutation in and around the]","INV_WORD_SEQ_NER_[and campomelic dysplasium be cause by mutation in and around the]",INV_POS_SEQ_[CC_JJ_NN_VBP_VBN_IN_NNS_IN_CC_IN_DT],INV_DEP_PATH_[nn-prep_around|sox9@dep-dep|(-appos|j-nsubjpass|t]}	{0.81743,0.81743,0.536204,0.263304}
SCPDFS_40224.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40224.pdf_256_256_11_11_6_6_UNSUP	PAX6/HP:0000526|Aniridia	{11}	{6}	{Genomic,structure,",",evolutionary,conservation,and,aniridia,mutations,in,the,human,PAX6,gene,.}	{"255-261 , Plenum , New York .","Glaser , T. , Walton , D. S. , and Maas , R. L. ( 1992 ) ."}	{"Nat .","Genet ."}	0.948	0.554	0.352	{INV_DEP_PATH_[nn-prep_in|gene-appos|conservation@nn-appos|mutation],"INV_WORD_SEQ_NER_[mutation in the human]","INV_WORD_SEQ_[mutation in the human]",INV_POS_SEQ_[NNS_IN_DT_JJ]}	{1.24657,0.847366,0.847366,-0.195151}
SCPDFS_41587.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_41587.pdf_575_575_14_14_18_20_UNSUP	BCR/HP:0005506|Chronic myelogenous leukemia	{14}	{18,19,20}	{Mapping,of,the,four,distinct,BCR-related,loci,to,chromosome,region,22q11,:,Order,of,BCR,loci,relative,to,chronic,myelogeneous,leukemia,and,acute,lymphoblastic,leukemia,breakpoints,.}	{"USA 80 : 6922-6926 .","Croce , C. M. , Huebner , K. , Isobe , M. , Fainstein , E. , Lifshitz , B. , Shtivelman , E. , and Canaani , E. ( 1987 ) ."}	{"Proc .","Natl. Acad ."}	0.95	0.232	0.972	{DEP_PATH_[nn@prep_to-advmod|relative],"WORD_SEQ_NER_[locus relative to]","WORD_SEQ_[locus relative to]",POS_SEQ_[NNS_JJ_TO]}	{0.803938,0.803938,0.803938,0.128482}
SCPDFS_42656.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_42656.pdf_280_280_5_5_12_13_UNSUP	MSH2/HP:0003003|Colon cancer	{5}	{12,13}	{The,human,mutator,gene,homolog,MSH2,and,its,association,with,hereditary,nonpolyposis,colon,cancer,.}	{"Oncogene 7 : 339-346 .","Fishel , R. , Lescoe , M. K. , Rao , M. R. S. , Copeland , N. G. , Jenkins , N. A. , Garber , J. , Kane , M. , and Kolodner , R. ( 1993 ) ."}	{"Cell 75 : 1027-1038 .","Horiuchi , T. , Maki , H. , and Sekiguchi , M. ( 1989 ) ."}	0.968	0.23	0.998	{POS_SEQ_[CC_PRP$_NN_IN_JJ_JJ],"WORD_SEQ_[and its association with hereditary nonpolyposis]","WORD_SEQ_NER_[and its association with hereditary nonpolyposis]",DEP_PATH_[dep@prep_with]}	{1.33395,1.01775,1.01775,-0.0352132}
journal.pone.0026609.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0026609.pdf_446_446_30_30_34_35_UNSUP	alpha-synuclein/HP:0100315|Lewy bodies	{30}	{34,35}	{Zarranz,J,],",",Alegre,J,",",Gomez-Este1,),an,JC,",",Lezcano,E,",",Ros,R,",",et,al.,(,2004,),The,new,mutation,",",E46K,",",of,alpha-synuclein,causes,Parkinson,and,Lewy,body,dementia,.}	{"Singleton AB , Farrer l \\\\ ’ I , Johnson J , Singleton A , Hague S , et al. ( 2003 ) alpha » Synuclein locus triplication causes Parkinson ’s disease .","Science 302 : 841 ."}	{"Ann Neurol 55 : 1644173 .","Paleologou KE , Kragh CL , lVIann DIVI , Salem SA , A1 ."}	0.924	0.248	0.994	{"WORD_SEQ_[cause Parkinson and]","WORD_SEQ_NER_[cause Parkinson and]",POS_SEQ_[VBZ_NNP_CC],DEP_PATH_[prep_of-appos|PERSON-appos|PERSON-nsubj|]@nn-dobj|dementia]}	{1.12871,1.12871,0.449779,-0.0505815}
journal.pone.0040638.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0040638.pdf_399_399_30_30_35_36_UNSUP	beta-catenin/HP:0001402|Hepatocellular carcinoma	{30}	{35,36}	{Colnot,S,",",Decaens,T,",",Niwa-Kawakita,l,"\\\\",’,I,",",Godard,C,",",Hamard,G,",",et,al.,(,2004,),Liver-targeted,disruption,of,Ape,in,mice,activates,beta-catenin,signaling,and,leads,to,hepatocellular,carcinomas,.}	{"Development 131 : 581745824 .","6 ."}	{"Proc Natl Acad Sci U S A 101 : 172164 17221 .","I PLoS ONE | www ."}	0.924	0.754	1	{POS_SEQ_[NN_CC_VBZ_TO],"WORD_SEQ_[signaling and lead to]",DEP_PATH_[nn-dobj|signaling@prep_to-conj_and|lead],"WORD_SEQ_NER_[signaling and lead to]"}	{0.725117,0.523596,0.523596,0.523596}
SCPDFS_41387.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_41387.pdf_18_18_8_8_14_14_UNSUP	WAGR/HP:0000526|Aniridia	{8}	{14}	{Children,suffering,from,congenital,diseases,such,as,the,WAGR,syndrome,(,Wilms,tumor,",",aniridia,",",genitourinary,malformation,",",and,mental,retardation,),",",the,Denys,.}	{"Wilms tumor ( WT ) is a common abdominal solid neoplasm of childhood , affecting 1 in 10,000 children .","It occurs most commonly as an unilateral tumor , but in 5 — 10 % of patients both kidneys are affected ."}	{"— .","Drash syndrome ( DDS ) , and the Beckwith ."}	0.922	0.234	0.994	{"WORD_SEQ_NER_[syndrome NUMBER PERSON tumor ,]","WORD_SEQ_[syndrome ( wilm tumor ,]","POS_SEQ_[NN_CD_NN_NN_,]",DEP_PATH_[nn-prep_such_as|tumor@prep_such_as]}	{0.806476,0.806476,0.713906,0.0579812}
SCPDFS_46034.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_46034.pdf_434_434_11_11_22_22_UNSUP	PAX6/HP:0000526|Aniridia	{11}	{22}	{15,",",1195-1207,Glaser,",",T.,et,al.,(,1994,),PAX6,gene,dosage,effect,in,a,family,with,congenital,cataracts,",",aniridia,",",anophthalmia,and,central,nervous,system,defects,.}	{"Mol .","Genet ."}	{"Nat .","Genet ."}	0.958	0.762	0.992	{"WORD_SEQ_[gene dosage effect in a family with congenital cataract ,]","WORD_SEQ_NER_[gene dosage effect in a family with congenital cataract ,]","POS_SEQ_[NN_NN_NN_IN_DT_NN_IN_JJ_NNS_,]",DEP_PATH_[nn-dobj|effect@nn-nn|anophthalmium-appos|defect-prep_with|cataract]}	{1.06032,1.06032,1.00194,0.230848}
journal.pone.0001237.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0001237.pdf_746_746_39_39_35_35_UNSUP	PTEN/HP:0010566|Hamartoma	{39}	{35}	{Nlarsh,DJ,",",Coulon,V,",",Lunetta,KL,",",Rocca-Serra,P,",",Dahia,PL,",",et,al.,(,1998,),Nlutation,spectrum,and,genotype,—,phenotype,analyses,in,Cowden,disease,and,Bannayan-Zonana,syndrome,",",two,hamartoma,syndromes,with,germline,PTEN,mutation,.}	{"Risinger J1 , Hayes AK , Berchuck A , Barrett JC ( 1997 ) PTEN/l \\\\ ’ Il \\\\ ’ IAC1 mutations in endometrial cancers .","Cancer Res 57 : 473644738 ."}	{"Hum Nlol Genet 7 : 5074515 .","Sansal 1 , Sellers VVR ( 2004 ) The biology and clinical relevance of the PTEN tumor suppressor pathway ."}	0.914	0.868	0.996	{INV_DEP_PATH_[nn-prep_with|mutation@nn],INV_POS_SEQ_[NNS_IN_NN],"INV_WORD_SEQ_NER_[syndrome with germline]","INV_WORD_SEQ_[syndrome with germline]"}	{2.41242,-1.0172,0.359992,0.359992}
journal.pone.0081342.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0081342.pdf_7_7_5_5_1_1_UNSUP	SCA10/HP:0001251|Ataxia	{5}	{1}	{Spinocerebellar,ataxia,type,10,(,SCA10,),",",an,autosomal,dominant,cerebellar,ataxia,",",is,caused,by,the,expansion,of,the,non,—,coding,A,',I,',|,',C,|,',pentanucleotide,repeat,in,the,ATAXIN,10,gene,.}	{"Khalaf Bushara ” , Matthew Bower ” , Jilin Liu3 , Karen N. McFarland3 * , lvette Landrian3 , Diane Hutterl , Hélio A. G. Teive4 , Astrid Rasmussens , Connie J. Mulligan ‘ , Tetsuo Ashizawa3 1 Department of Neurology , University of Minnesota Medical Center , Minneapolis , Minnesota , United States of America , 2 | nstitute of Human Genetics , University of Minnesota Medical Center , Minneapolis , Minnesota , United States of America , 3Department of Neurology and The McKnight Brain Institute , University of Florida , Gainesville , Florida , United States of America , 4Movement Disorders Unit , Neurology Service , Hospital de Clinicas , Federal University of Parana , Centro , Curitiba , Brazil , 5Arthritis and Clinical Immunology Research Program , Oklahoma Medical Research Foundation , Oklahoma City , Oklahoma , United States of America , 6Department of Anthropology and Genetics Institute , University of Florida , Gainesville , Florida , United States of America",Abstract}	{"To date , all cases of SCA10 are restricted to patients with ancestral ties to Latin American countries .","Here , we report on a SCA10 patient with Sioux Native American ancestry and no reported Hispanic or Latino heritage ."}	0.934	0.018	0.998	{"INV_WORD_SEQ_NER_[type NUMBER NUMBER]","INV_WORD_SEQ_[type 10 (]",INV_DEP_PATH_[nn-dep|)@nn],INV_POS_SEQ_[NN_CD_CD]}	{2.8595,0.737495,-0.632168,-0.520853}
