doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
SCPDFS_45531.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_45531.pdf_23_23_9_9_16_16_UNSUP	WAGR/HP:0000526|Aniridia	{9}	{16}	{This,observation,has,resulted,in,the,assignment,of,the,WAGR,complex,(,Wilms,’,tumor,",",aniridia,",",genitourinary,abnormalities,",",and,mental,retardation,),to,11p13,.}	{"All rights of reproduction in any form reserved .","and Turleau et al. , 1984a ) ."}	{"The complex and variable phenotype suggests that a number of closely linked genes in 11p13 contribute to the normal development of the iris , kidney , genitourinary tract , and mental function .","The genes encoding both erythrocyte catalase ( CA T ) ( Korneluk et al. , 1984 ; Narahara et al. , 1984 ) and the ,8 subunit of follicle stimulating hormone ( FSHB ) ( Glaser et al. , 1986 ; Watkins et al. , 1987 ) have been assigned to 11p13 , and H VBS1 , an anonymous DNA segment adjacent to a hepatitis B viral integration site , has been assigned to 11p13-p14 ( Rogler et al. , 1985 ) ."}	0.91	0.272	0.938	{DEP_PATH_[nn-prep_of|complex-dep|assignment-dep|tumor@dep],"WORD_SEQ_NER_[complex NUMBER PERSON NUMBER tumor ,]","WORD_SEQ_[complex ( wilm ’ tumor ,]","POS_SEQ_[NN_CD_NN_CD_NN_,]"}	{0.540627,0.540627,0.540627,0.540627}
journal.pone.0022438.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0022438.pdf_439_439_25_25_32_33_UNSUP	TP53/HP:0012125|Prostate cancer	{25}	{32,33}	{Agell,L,",",Hernandez,S,",",de,1,"\\\\",Iuga,S,",",Lorente,JA,",",Juanpere,N,",",et,al.,(,2008,),KLF6,and,TP53,mutations,are,a,rare,event,in,prostate,cancer,:,distinguishing,between,Taq,polymerase,artifacts,and,true,mutations,.}	{"DiFeo A , 1VIartignetti JA , Narla G ( 2009 ) The role of KLF6 and its splice variants in cancer therapy .","Drug Resist Updat 12 : 147 ."}	{"1 \\\\ Iod Pathol 21 : 147041478 .","Lievre A , Landi B , CoteJF , Veyrie N , Zucman-Rossij , et al. ( 2005 ) Absence of mutation in the putative tumor — suppressor gene KLF6 in colorectal cancers ."}	0.992	0.958	1	{DEP_PATH_[nn-nsubj|mutation@prep_in],"WORD_SEQ_[mutation be a rare event in]","WORD_SEQ_NER_[mutation be a rare event in]",POS_SEQ_[NNS_VBP_DT_JJ_NN_IN]}	{1.66865,0.899233,0.899233,0.629362}
SCPDFS_10581.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_10581.pdf_570_570_11_11_6_6_UNSUP	PAX6/HP:0000526|Aniridia	{11}	{6}	{Genomic,structure,",",evolutionary,conservation,and,aniridia,mutations,in,the,human,PAX6,gene,.}	{"Science 250 , 823-827 .","Glaser , T. , Walton , D. S. , and Mass , R. L. ( 1992 ) ."}	{"Nature Genet .","2 ."}	0.976	0.902	0.132	{INV_DEP_PATH_[nn-prep_in|gene-appos|conservation@nn-appos|mutation],"INV_WORD_SEQ_[mutation in the human]","INV_WORD_SEQ_NER_[mutation in the human]",INV_POS_SEQ_[NNS_IN_DT_JJ]}	{2.06631,0.980882,0.980882,-0.437475}
SCPDFS_26060.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_26060.pdf_341_341_6_6_15_16_UNSUP	TTF-2/HP:0000453|Choanal atresia	{6}	{15,16}	{Mutation,of,the,gene,encoding,human,TTF-2,associated,with,thyroid,agenesis,",",cleft,palate,and,choanal,atresia,.}	{"229 , 494 — 497 .","Clifton-Bligh , R.J. , Wentworth , J.M. , Heinz , P. , Crisp , M.S. , John , R. , Lazarus , J.H. , Ludgate , M. , Chatterjee , V.K. , 1998 ."}	{"Nat .","Genet ."}	0.978	0.97	0.976	{"POS_SEQ_[VBN_IN_NN_NN_,_NN_NN_CC]","WORD_SEQ_NER_[associate with thyroid agenesis , cleft palate and]","WORD_SEQ_[associate with thyroid agenesis , cleft palate and]",DEP_PATH_[dobj-partmod|encode-prep_of|gene-nsubj|mutation@conj_and-prep_with|agenesis]}	{1.10927,1.10927,1.10927,0.393497}
journal.pone.0090085.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0090085.pdf_287_287_22_22_30_30_UNSUP	TP53/HP:0009919|Retinoblastoma	{22}	{30}	{NAC,",",tiron,and,trolox,treatments,of,PT4,cultures,containing,GBM,T,|,Cs,induce,upregulation,of,the,tumor,protein,53,(,TP53,),and,inhibit,the,phosphorylation,of,the,retinoblastoma,(,RB,),protein,TP53,is,known,to,induce,growth,arrest,and,apoptosis,and,is,mainly,regulated,at,the,protein,level,.}	{"A potential growth inhibition due to differentiation of the GBM PT4 cells induced by the three drugs was also excluded since no changes in neuronal , glial and oligodendrocyte differentiation markers were detected after 6 days of treatment .","The expression values for these central nervous system transcripts in each experimental condition are shown in Table S3 ."}	{"To investigate whether TP53 expression was affected by the antioxidant treatment in PT4 cells , we performed an immunoblot analysis at 48 h and 6 days of exposure .","TP53 was upregulated in all experimental conditions compared to controls ( Figure 5C and 5D ) ."}	0.902	0.946	0.998	{DEP_PATH_[nn-dep|)-prep_of|protein-dobj|upregulation@nn-prep_of|)-dobj|phosphorylation-conj_and|inhibit],"WORD_SEQ_NER_[) and inhibit the phosphorylation of the]",POS_SEQ_[NN_CC_VBP_DT_NN_IN_DT],"WORD_SEQ_[) and inhibit the phosphorylation of the]"}	{0.489958,0.489958,0.489958,0.489958}
gb-2010-11-2-r20.pdf	RELATION_GENEHPOTERM_SUP_MAP_gb-2010-11-2-r20.pdf_795_795_38_38_48_49_UNSUP	HADH2/HP:0000708|Behavioral abnormality	{38}	{48,49}	{Lenski,C,",",Kooy,RF,",",Reyniers,E,",",Loessner,D,",",Wanders,RJ,",",Winnepenninckx,B,",",Hellebrand,H,",",Engert,S,",",Schwartz,CE,",",Meindl,A,",",Ramser,J,:,The,reduced,expression,of,the,HADH2,protein,causes,X-linked,mental,retardation,",",choreoathetosis,",",and,abnormal,behavior,.}	{"Ramser J , Abidi FE , Burckle CA , Lenski C , Toriello H , Wen G , Lubs HA , Engert S , Stevenson RE , Meindl A , Schwartz CE , Nguyen G : A unique exonic splice enhancer mutation in a family with X-linked mental retardation and epilepsy points to a novel role of the renin receptor .","Hum Mol Genet 2005 , 14:1019 -1027 ."}	{"Am J Hum Genet 2007 , 80:372 -377 .","Steingrimsdottir H , Rowley G , Dorado G , Cole J , Lehmann AR : Mutations which alter splicing in the human hypoxanthine-guanine phosphoribosyltransferase gene ."}	0.906	0.336	0.818	{DEP_PATH_[nn-prep_of|protein-dep|expression-appos|RF-nsubj|C@conj_and-dobj|retardation],"POS_SEQ_[NN_VBZ_JJ_JJ_NN_,_NN_,_CC]","WORD_SEQ_NER_[protein cause MISC mental retardation , choreoathetosis , and]","WORD_SEQ_[protein cause x-linked mental retardation , choreoathetosis , and]"}	{0.53232,0.53232,0.53232,0.53232}
journal.pone.0019147.pdf	RELATION_GENEHPOTERM_journal.pone.0019147.pdf_435_435_32_32_36_36	IKBKAP/HP:0002459|Dysautonomia	{32}	{36}	{Slaugenhaupt,SA,",",Blumenfeld,A,",",Gill,SP,",",Leyne,1,"\\\\",’,I,",",1VIu11J,",",et,al.,(,2001,),Tissue,»,speciﬁc,expression,of,a,splicing,mutation,in,the,IKBKAP,gene,causes,familial,dysautonomia,.}	{"NIaayan C , Bar ~ On E , Foldes AJ , Gesundheit B , Pollak RD ( 2002 ) Bone mineral density and metabolism in familial dysautonomia .","Osteoporos Int 13 : 4294433 ."}	{"AmJ Hum Genet 68 : 5984605 .","Anderson SL , Coli R , Daly IVV , Kichula EA , Rork 1\\\\/IJ , et al. ( 2001 ) Familial dysautonomia is caused by mutations of the IKAP gene ."}	0.976	0.642	0.98	{"WORD_SEQ_NER_[gene cause familial]","WORD_SEQ_[gene cause familial]",DEP_PATH_[prep_in-dep|(@dobj],POS_SEQ_[NN_VBZ_JJ]}	{1.82774,1.82774,1.036,-0.326161}
SCPDFS_39841.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_39841.pdf_296_296_11_11_3_3_UNSUP	SLC3A1/HP:0003131|Cystinuria	{11}	{3}	{Molecular,analysis,of,cystinuria,in,Libyan,Jews,:,Exclusion,of,the,SLC3A1,gene,and,mapping,of,a,new,locus,on,19q,.}	{"273 : 32437-32445 .","Wartenfeld , R. , Golomb , E. , Katz , G. , Bale , S. J. , Goldman , B. , Pras , M. , Kastner , D. L. , and Pras , E. ( 1997 ) ."}	{"Am .","J. Hum ."}	0.948	0.146	0.874	{INV_DEP_PATH_[nn-prep_of|gene-dep|exclusion@prep_of],"INV_WORD_SEQ_[in libyan Jews : exclusion of the]","INV_WORD_SEQ_NER_[in MISC MISC : exclusion of the]",INV_POS_SEQ_[IN_JJ_NNPS_:_NN_IN_DT]}	{1.0138,0.585542,0.585542,0.585542}
SCPDFS_3590.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_3590.pdf_338_338_15_15_21_21	WAGR/HP:0000526|Aniridia	{15}	{21}	{Large,—,scale,heterozygous,deletions,in,this,region,in,the,human,genome,give,rise,to,WAGR,syndrome,(,Wilms,tumor,",",aniridia,",",genitourinary,abnormalities,and,mental,retardation,),(,)}	{"532 P. Navratilova et al. / Developmental Biology 327 ( 2009 ) 526-540","two zebraﬁsh pax6 genes together , where some of the enhancers were kept in duplicates ( HCNE # 8 ) , but several have been lost from one copy ( # 1 , 2 , 3 , 6 , 7 ) ( B ) ."}	{", while heterozygous missense mutations in PAX6 cause aniridia in humans and the small eye phenotype in mouse , respectively ( )",.}	0.966	0.392	1	{"WORD_SEQ_NER_[syndrome NUMBER PERSON tumor ,]","WORD_SEQ_[syndrome ( wilm tumor ,]","POS_SEQ_[NN_CD_NN_NN_,]",DEP_PATH_[nn-prep_to|syndrome@appos-nsubj|tumor]}	{1.39331,1.39331,0.522505,0}
journal.pone.0065475.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0065475.pdf_350_350_42_42_30_30_UNSUP	SLC30A10/HP:0001332|Dystonia	{42}	{30}	{Tuschl,K,",",Clayton,PT,",",Gospe,Sl,"\\\\",’,I,",",Jr.,",",Gulab,S,",",Ibrahim,S,",",et,al.,(,2012,),Syndrome,of,hepatic,cirrhosis,",",dystonia,",",polycythemia,",",and,hypermanganesemia,caused,l,),y,mutations,in,SLC30A10,",",a,manganese,transporter,in,man,.}	{"Biochem Biophys Res Commun .","20 ."}	{"Am ] Hum Genet 90 : 457 — 466 .","21 ."}	0.962	0.576	0.998	{"INV_DEP_PATH_[prep_in-nsubj|mutation@appos-dep|I-dep|\\\\\\\\]","INV_WORD_SEQ_NER_[, polycythemia , and hypermanganesemia cause l NUMBER y mutation in]","INV_POS_SEQ_[,_NN_,_CC_NN_VBD_NN_CD_NN_NNS_IN]","INV_WORD_SEQ_[, polycythemia , and hypermanganesemia cause l ) y mutation in]"}	{1.18831,0.559582,0.559582,0.559582}
SCPDFS_40646.pdf	RELATION_GENEHPOTERM_SCPDFS_40646.pdf_618_618_7_7_3_4	EXT2/HP:0002762|Multiple exostoses	{7}	{3,4}	{Reﬁnement,of,the,multiple,exostoses,locus,(,EXT2,),to,a,3,cM,interval,on,chromosome,11,.}	{"T. , van den Ouweland , A. M. W. , Raskind , W. , Hofstede , F. C. , Reyniers , E. , Wells , D. E. , de Vries , B. , Conrad , E. U. , Hill , A. , Zalatayev , D. , Weissenbach , J. , Wagner , M. J. , Bakker , E. , Halley , D. J. J. , and Willems , P. J .","( 1995 ) ."}	{"Am .","J. Hum ."}	0.98	0.084	0.87	{"INV_WORD_SEQ_[locus (]","INV_WORD_SEQ_NER_[locus (]",INV_POS_SEQ_[NN_NN],INV_DEP_PATH_[nn@nn]}	{3.47544,2.67817,-2.45429,0.304013}
SCPDFS_22151.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_22151.pdf_305_305_12_12_7_8_UNSUP	OA1/HP:0001107|Ocular albinism	{12}	{7,8}	{Cloning,of,the,murine,homolog,of,the,ocular,albinism,type,1,(,OA1,),gene,:,sequence,",",genomic,structure,",",and,expression,analysis,in,pigment,cells,.}	{"10 , 13-19 .","Bassi , M.T. , Incerti , B. , Easty , D.J. , Sviderskaya , E.V. , Ballabio , A. , 1996 ."}	{"Genome Res .","6 , 880-885 ."}	0.918	0.03	0.974	{"INV_WORD_SEQ_NER_[type NUMBER NUMBER]",INV_POS_SEQ_[NN_CD_CD],"INV_WORD_SEQ_[type 1 (]",INV_DEP_PATH_[nn-dep|gene-dep|NUMBER@nn-prep_of|type-prep_of|homolog]}	{3.05319,-0.833997,0.172706,0.156989}
SCPDFS_37364.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_37364.pdf_795_795_23_23_8_8_UNSUP	ATM/HP:0001009|Telangiectasia	{23}	{8}	{M.,Platzer,",",et,al.,",",Ataxia,—,telangiectasia,locus,:,sequence,analysis,of,184,kb,of,human,genomic,DNA,containing,the,entire,ATM,gene,",",Genome,Res,.}	{"Chem .","264 ( 1989 ) 20171-20174 ."}	{"7 ( 1997 ) 592-605 .","N. Adachi , M.R. Lieber , Bidirectional gene organization : a common architectural feature of the human genome , Cell 109 ( 2002 ) 807-809 ."}	0.93	0.334	0.986	{"INV_WORD_SEQ_[locus : sequence analysis of 184 kb of human genomic dna contain the entire]","INV_WORD_SEQ_NER_[locus : sequence analysis of NUMBER kb of human genomic dna contain the entire]",INV_POS_SEQ_[NN_:_NN_NN_IN_CD_NN_IN_JJ_JJ_NN_VBG_DT_JJ],INV_DEP_PATH_[nn-dobj|gene-partmod|contain-prep_of|dna-prep_of|kb-dep|analysis@nn-dep|locus-appos|Ataxia]}	{0.72817,0.72817,0.72817,0.417588}
SCPDFS_19671.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_19671.pdf_357_357_11_11_7_8	AOA2/HP:0000657|Oculomotor apraxia	{11}	{7,8}	{Lowry,syndrome,(,CLS,),Ataxia,with,oculomotor,apraxia,2,(,AOA2,),Chanarin,.}	{"X » linked dilated cardiomyopathy ( XLDCM ) X — linked retinitis pigmentosa ( XLRP ) Beta — thalassemia Fukuyama — type congenital muscular dystrophy ( FCMD ) Fukuyama — type congenital muscular dystrophy ( FCMD ) Chronic granuloinatous disease ( CGD ) Chronic granuloinatous disease ( CGD ) Choroideremia ( CHM ) Cofﬁn .","— ."}	{"— .","Dorf1nan syndrome ( CDS ) Neuroﬁbromatosis type 1 ( NF1 ) Neuroﬁbromatosis type 1 ( NF1 ) Tetrahydrobiopterin deﬁciency"}	0.936	0.018	1	{"INV_WORD_SEQ_[2 (]",INV_POS_SEQ_[CD_CD],"INV_WORD_SEQ_NER_[NUMBER NUMBER]",INV_DEP_PATH_[nn-dep|Chanarin-dep|NUMBER@prep_with-dep|ataxia]}	{4.59621,-1.93514,0.194097,0}
SCPDFS_40760.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40760.pdf_214_214_14_14_6_6_UNSUP	AML1/HP:0002863|Myelodysplasia	{14}	{6}	{The,3,;,21,translocation,in,myelodysplasia,results,in,a,fusion,transcript,between,the,AML1,gene,and,the,gene,for,EAP,",",a,highly,conserved,protein,associated,with,the,Epstein-Barr,Virus,small,RNA,EBER,1,.}	{"12 : 225-236 .","Nucifora , G. ( 1993 ) ."}	{"Proc .","Natl. Acad ."}	0.97	0.19	0.998	{INV_DEP_PATH_[nn-prep_between|gene-prep_in|transcript@prep_in-nsubj|translocation],"INV_WORD_SEQ_NER_[result in a fusion transcript between the]","INV_WORD_SEQ_[result in a fusion transcript between the]",INV_POS_SEQ_[VBZ_IN_DT_NN_NN_IN_DT]}	{1.15776,0.834265,0.834265,0.834265}
journal.pone.0055727.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0055727.pdf_355_355_7_7_16_20_UNSUP	GCK/HP:0004904|Maturity-onset diabetes of the young	{7}	{16,17,20}	{Gloyn,AL,(,2003,),Glucokinase,(,GCK,),mutations,in,hyper,-,and,hypoglycemia,:,maturity-onset,diabetes,of,the,young,",",permanent,neonatal,diabetes,",",and,hyperinsulinemia,of,infancy,.}	{"N EnglJ Med 328 : 6974702 .","6 ."}	{"Hum 1 \\\\ ’ Iutat 22 : 3534362 .","7 ."}	0.914	0.106	0.998	{POS_SEQ_[NN_NNS_IN_NN_:_CC_NN_:],"WORD_SEQ_[) mutation in hyper - and hypoglycemia :]","WORD_SEQ_NER_[) mutation in hyper - and hypoglycemia :]",DEP_PATH_[nn-dep|mutation-_|(@_]}	{1.00351,1.00351,1.00351,-0.44296}
