doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation	gene_expectation	hpoterm_expectation	features	weights
SCPDFS_18990.pdf	RELATION_GENEHPOTERM_SCPDFS_18990.pdf_287_287_4_4_8_9	FBN1/HP:0002803|Congenital contracture	{4}	{8,9}	{Mutations,of,FBN2,and,FBN1,are,associated,with,congenital,contractural,arachnodactyly,(,OMIM,121050,),and,Marfan,syndrome,(,OMIM,154700,),",",respectively,.}	{"Mb deletion at 5q23 .1 — q23 .3 encompassing FBN2 , and the phenotypic features of interrupted aortic arch and atrial septal defect .","FBN2 ( OMIM 612570 ) and FBN1 ( OMIM 134797 ) encode ﬁbrillin — 2 and ﬁbrillin — 1 , respectively , which are highly similar and are the main structural components of extracellular microﬁbrils responsible for elastogenesis ."}	{"Congenital contractural arachnodactyly is caused by mutations in FBN2 and is an autosomal dominant Marfan — like connective tissue disorder characterized by long , slender ﬁngers and toes ( arachnodactyly ) , crumpled ears , contractures of major joints , camptodactyly , kyphoscoliosis .","muscular hypoplasia and aortic root dilation ( Godfrey , 1993 ; Gupta et al. , 2002 ; Putnam et al. , 1995 ) ."}	0.804	0.204	0.956	{"WORD_SEQ_[be associate with]",POS_SEQ_[VBP_VBN_IN],VERB_DEP_PATH_[associate]_[conj_and-prep_of|fbn2-nsubjpass|mutation@]_[amod-prep_with|)@],VERB_DEP_PATH_[be]_[conj_and-prep_of|fbn2-nsubjpass|mutation@auxpass]_[amod-prep_with|)@auxpass],DEP_PATH_POS_[conj_and-prep_of|NN-nsubjpass|NNS@amod-prep_with|NN],VERB_DEP_PATH_POS_[associate]_[conj_and-prep_of|NN-nsubjpass|NNS@]_[amod-prep_with|NN@],DEP_PATH_[conj_and-prep_of|fbn2-nsubjpass|mutation@amod-prep_with|)],VERB_DEP_PATH_POS_[be]_[conj_and-prep_of|NN-nsubjpass|NNS@auxpass]_[amod-prep_with|NN@auxpass]}	{1.63926,0.0467467,0,0,0,0,0,0}
SCPDFS_3576.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_3576.pdf_430_430_10_10_18_19_UNSUP	HCN4/HP:0001688|Sinus bradycardia	{10}	{18,19}	{A,mutation,in,the,cAMP,binding,site,of,the,human,HCN4,gene,was,identiﬁed,as,the,cause,of,sinus,bradycardia,and,sick,sinus,syndrome,in,a,familial,case,(,Milanesi,et,al.,",",2006,),.}	{"Lewis et al. / Developmental Biology 327 ( 2009 ) 376-385 383","the strongest and has been demonstrated to simulate pacemaker characteristics when overexpressed in cell cultures ( Santoro and Tibbs , 1999 ; Santoro et al. , 2000 ; Moosmang et al. , 2001 ; Stieber et al. , 2003 ; Liu et al. , 2007 ) ."}	{"Moreover , mice deﬁcient in Hcn4 die between E9 .5 and E11 .5 presenting a similar electrophysiological phenotype with lower heart beat rate and slower pacemaker kinetics as compared to the wild type controls ( Stieber et al. , 2003 ) .","In this study we demonstrate that the expression of Hcn4 is down-regulated in the Shox2 ' / ' heart beginning at E10 .5 ."}	0.82	0.894	1	{POS_SEQ_[NN_VBD_VBN_IN_DT_NN_IN],DEP_PATH_POS_[nn-prep_of|NN-prep_in|NN-nsubjpass|NN@prep_of-prep_as|NN],DEP_PATH_[nn-prep_of|gene-prep_in|site-nsubjpass|mutation@prep_of-prep_as|cause],"WORD_SEQ_[gene be identiﬁed as the cause of]",VERB_DEP_PATH_[identiﬁed]_[nn-prep_of|gene-prep_in|site-nsubjpass|mutation@]_[prep_of-prep_as|cause@],VERB_DEP_PATH_POS_[identiﬁed]_[nn-prep_of|NN-prep_in|NN-nsubjpass|NN@]_[prep_of-prep_as|NN@]}	{0.39036,0.229966,0.229966,0.229966,0.229966,0.229966}
SCPDFS_39779.pdf	RELATION_GENEHPOTERM_SCPDFS_39779.pdf_325_325_3_3_10_11	ZNF218/HP:0003002|Breast carcinoma	{3}	{10,11}	{This,gene,is,ZNF218,",",which,is,not,expressed,in,breast,carcinoma,(,Collins,et,al.,",",1998,),.}	{"scribed in multiple tissues and is ampliﬁed and overexpressed in tumors including breast carcinoma .","These investigators mention still another zinc ﬁnger gene in this region ."}	{"Additional genes that have been mapped to this region encode for tumor necrosis factor receptor superfamily , member 5 ( CD40 antigen ; TNFRSF5 , CD40 ) ; guanine nucleotide-binding protein ( G protein ) , astimulating activity polypeptide-1 ( GNAS1 , GNAS , GPSA ) associated with mutations in patients with pseudohypoparathyroidism type Ia , McCune .","— ."}	0.792	0.716	0.996	{VERB_DEP_PATH_POS_[express]_[@rcmod]_[prep_in@],DEP_PATH_[@prep_in-rcmod|express],VERB_DEP_PATH_[express]_[@rcmod]_[prep_in@],VERB_DEP_PATH_POS_[be]_[@cop]_[prep_in-rcmod|VBN@cop],VERB_DEP_PATH_POS_[be]_[@auxpass-rcmod|VBN]_[prep_in@auxpass],VERB_DEP_PATH_[be]_[@auxpass-rcmod|express]_[prep_in@auxpass],VERB_DEP_PATH_[be]_[@cop]_[prep_in-rcmod|express@cop],"POS_SEQ_[,_WDT_VBZ_RB_VBN_IN]",DEP_PATH_POS_[@prep_in-rcmod|VBN],"WORD_SEQ_[, which be not express in]"}	{0.513812,0.513812,0.513812,-0.23236,0.21757,-0.118277,-0.118277,-0.0828736,-0.0693873,0}
journal.pone.0050123.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0050123.pdf_1182_1182_10_10_16_17_UNSUP	alpha-synuclein/HP:0100315|Lewy bodies	{10}	{16,17}	{Kramer,lVIL,",",Schulz-Schaelfer,W1,],(,2007,),Presynaptic,alpha-synuclein,aggre,~,gates,",",not,Lewy,bodies,",",cause,neurodegeneration,in,dementia,with,Lewy,bodies,.}	{"lVIolecular modification of glycolytic enzymes and heat shock proteins .","FEBSJ 273 : 527345287 ."}	{"J Neurosci 27 : 140541410 .","Kramer ML , Behrens B , Schulz-Schaelfer V \\\\ [ ] ( 2008 ) Selective detection , quantification , and subcellular location of ( X-synuclein aggregates with a protein aggregate filtration assay ."}	0.766	0.428	0.636	{VERB_DEP_PATH_POS_[cause]_[nn-dep|NNS-appos|NN-nsubj|NNP@]_[appos-nsubj|NNP@],"POS_SEQ_[NN_NN_NNS_,_RB]","WORD_SEQ_[aggre ~ gate , not]",VERB_DEP_PATH_[cause]_[nn-dep|gate-appos|w1-nsubj|lVIL@]_[appos-nsubj|lVIL@],DEP_PATH_POS_[nn-dep|NNS-appos|NN@appos],DEP_PATH_[nn-dep|gate-appos|w1@appos]}	{0.205447,0.205447,0.205447,0.205447,0.205447,0.205447}
journal.pbio.1000408.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pbio.1000408.pdf_907_907_23_23_36_37_UNSUP	SPG15/HP:0001258|Spastic paraplegia	{23}	{36,37}	{Hanein,S,",","1\\\\/Iartin",E,",",Boukhris,A,",",Byrne,P,",",Goizet,C,",",et,al.,(,2008,),Identification,of,the,SPG15,gene,",",encoding,spastizin,",",as,a,frequent,cause,of,complicated,autosomal-recessive,spastic,paraplegia,",",including,Kjellin,syndrome,.}	{"Stevanin G , Santorelli FIVI , Azzedine H , Coutinho P , ChomilierJ , et al. ( 2007 ) Nlutations in SPG1 1 , encoding spatacsin , are a major cause of spastic paraplegia with thin corpus callosum .","Nat Genet 39 : 3664372 ."}	{"AmJ Hum Genet 82 : 99241002 .","Stevanin G , Ruherg M , Brice A ( 2008 ) Recent advances in the genetics of spastic paraplegias ."}	0.788	0.27	1	{"POS_SEQ_[NN_,_VBG_NN_,_IN_DT_JJ_NN_IN_JJ_JJ]",DEP_PATH_[nn-prep_of|gene-dep|identification-appos|et@prep_of-prep_as|cause-partmod|encode],"WORD_SEQ_[gene , encode spastizin , as a frequent cause of complicated autosomal-recessive]",DEP_PATH_POS_[nn-prep_of|NN-dep|NN-appos|FW@prep_of-prep_as|NN-partmod|VBG]}	{0.376662,0.376662,0.376662,0.376662}
SCPDFS_42721.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_42721.pdf_18_18_50_50_55_55_UNSUP	SLC3A1/HP:0003131|Cystinuria	{50}	{55}	{Since,all,three,homologous,cDNAs,(,D2,",",D2H,",",and,rBAT,),induce,high-aiﬁnity,transport,of,cystine,",",dibasic,",",and,neutral,amino,acids,and,are,highly,expressed,in,small,intestine,and,kidney,(,4,),",",it,has,been,proposed,that,a,defect,in,the,transporter,encoded,by,SLC3A1,might,be,involved,in,cystinuria,or,Hartnup,disease,.}	{"All rights of reproduction in any form reserved .","Similar expression cloning strategies were used to isolate the rabbit kidney cDNA ( rBAT ) by Bertran et al. ( 2 ) and its human homologue , also called rBAT ( 1 ) , encoded by the gene SLC3A1 ."}	{"Recently , Calonge et al. ( 3 ) identiﬁed six mutations in the rBAT gene in their study of ﬁve patients affected with cystin — uria .","One of the mutations nearly abolished the amino acid transport activity induced by this gene in Xenopus oocytes ."}	0.726	0.414	0.994	{DEP_PATH_POS_[agent-partmod|VBN-prep_in|NN-nsubjpass|NN@nn-prep_in|NN],VERB_DEP_PATH_POS_[involve]_[agent-partmod|VBN-prep_in|NN-nsubjpass|NN@]_[nn-prep_in|NN@],VERB_DEP_PATH_[involve]_[agent-partmod|encode-prep_in|transporter-nsubjpass|defect@]_[nn-prep_in|disease@],DEP_PATH_[agent-partmod|encode-prep_in|transporter-nsubjpass|defect@nn-prep_in|disease],POS_SEQ_[MD_VB_VBN_IN],"WORD_SEQ_[might be involve in]"}	{0.277458,0.277458,0.277458,0.277458,0.0171224,0.00383513}
SCPDFS_44036.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_44036.pdf_156_156_9_9_21_24_UNSUP	MASA/HP:0002410|Aqueductal stenosis	{9}	{21,24}	{X-linked,complicated,spastic,paraplegia,(,McKusick,31290,),",",MASA,syndrome,(,McKusick,30925,),and,X-linked,hydrocephalus,due,to,congenital,stenosis,of,the,aqueduct,of,Sylvius,(,McKusick,30700,),:,A,variable,expression,of,the,same,mutation,at,Xq28,.}	{"J .","( 1990 ) ."}	{"In “ Proceedings , 1st European Meeting of Dysmorphology ” ( J. P. Fryns , Ed . )",", Zaragoza ."}	0.774	0.136	0.996	{POS_SEQ_[NN_CD_NNP_CD_NN_CC_JJ_NN_JJ_TO_JJ],"WORD_SEQ_NER_[syndrome NUMBER PERSON NUMBER ) and x-linked hydrocephalus due to congenital]",DEP_PATH_[nn-appos|syndrome-dep|NUMBER@prep_due_to-dep|)],"WORD_SEQ_[syndrome ( McKusick 30925 ) and x-linked hydrocephalus due to congenital]",DEP_PATH_POS_[nn-appos|NN-dep|CD@prep_due_to-dep|NN]}	{0.237163,0.237163,0.237163,0.237163,0.237163}
journal.pone.0071963.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0071963.pdf_7_7_5_5_1_1_UNSUP	PH1/HP:0003159|Hyperoxaluria	{5}	{1}	{Primary,hyperoxaluria,type,I,(,PH1,),is,a,conformational,disease,which,result,in,the,loss,ofalaninezglyoxylate,aminotransferase,(,AGT,),function,.}	{"Torres ” , Israel Fabelo-Rosa ” , Debora Riverolz , Cristina Yunta3 , Armando A | bert3 , Eduardo Sa | ido2 * , Angel L. Pey ‘ * 1 Department of Physical Chemistry , Faculty of Sciences , University of Granada , Granada , Spain , 2Centre for Biomedical Research on Rare Diseases , Instituto Tecnologias Biomédicas , University of La Laguna , Tenerife , Spain , 3 Department of Cwstallography and Structural Biology , Instituto de Quimica Fisica “ Rocasolano ” , Consejo Superior de Investigaciones Cientificas , Madrid , Spain",Abstract}	{"The study of AGT has important implications for protein folding and trafficking because PH1 mutants may cause protein aggregation and mitochondrial mistargeting .","We herein describe a multidisciplinary study aimed to understand the molecular basis of protein aggregation and mistargeting in PH1 by studying twelve AGT variants ."}	0.898	0.006	0.994	{"INV_WORD_SEQ_NER_[type NUMBER (]",INV_DEP_PATH_POS_[nn-dobj|NN@nn-nsubj|NN],INV_POS_SEQ_[NN_CD_VBP],"INV_WORD_SEQ_[type i (]",INV_VERB_DEP_PATH_[result]_[nn-dobj|)-dep|(@rcmod]_[nn-nsubj|type-dep|(@rcmod],INV_VERB_DEP_PATH_[be]_[nn-dobj|)-dep|(@cop]_[nn-nsubj|type-dep|(@cop],INV_VERB_DEP_PATH_POS_[result]_[nn-dobj|NN-dep|VBP@rcmod]_[nn-nsubj|NN-dep|VBP@rcmod],INV_VERB_DEP_PATH_POS_[be]_[nn-dobj|NN-dep|VBP@cop]_[nn-nsubj|NN-dep|VBP@cop],INV_DEP_PATH_[nn-dobj|)@nn-nsubj|type]}	{2.45298,-1.12458,0.21072,0.138215,0.105711,0.105711,0.105711,0.105711,0.105711}
journal.pone.0000856.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0000856.pdf_12_12_9_9_20_21_UNSUP	CGD/HP:0002719|Recurrent infections	{9}	{20,21}	{Lack,of,this,protein,causes,chronic,granulomatous,disease,(,CGD,),",",a,rare,genetic,disorder,characterized,by,severe,and,recurrent,infections,due,to,the,incapacity,of,phagocytes,to,kill,microorganisms,.}	{"Background .","Gp91p \\" ° \\" is a transmembrane protein and the catalytic core of the NADPH oxidase complex of neutrophils ."}	{"Methodology .","Here we optimize a prokaryotic cell-free expression system to produce integral mammalian membrane proteins ."}	0.896	0.03	0.56	{VERB_DEP_PATH_[characterize]_[nn@partmod-appos|disorder]_[agent@],DEP_PATH_[nn@agent-partmod|characterize-appos|disorder],"WORD_SEQ_[) , a rare genetic disorder characterize by severe and]","POS_SEQ_[NN_,_DT_JJ_JJ_NN_VBN_IN_JJ_CC]",VERB_DEP_PATH_POS_[characterize]_[nn@partmod-appos|NN]_[agent@],DEP_PATH_POS_[nn@agent-partmod|VBN-appos|NN],VERB_DEP_PATH_POS_[kill]_[nn@xcomp-partmod|VBN-appos|NN]_[agent@xcomp],VERB_DEP_PATH_[cause]_[nn-tmod|)@]_[agent-partmod|characterize-appos|disorder-tmod|)@],VERB_DEP_PATH_[kill]_[nn@xcomp-partmod|characterize-appos|disorder]_[agent@xcomp],VERB_DEP_PATH_POS_[cause]_[nn-tmod|NN@]_[agent-partmod|VBN-appos|NN-tmod|NN@]}	{0.620643,0.620643,0.273963,0.273963,0.234106,-0.153692,0.120204,0.120204,0.120204,0.120204}
journal.pone.0023350.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0023350.pdf_655_655_28_28_32_33_UNSUP	SEDL/HP:0002655|Spondyloepiphyseal dysplasia	{28}	{32,33}	{Gedeon,AK,",",Colley,A,",",Jamieson,R,",",Thompson,E1,"\\\\",’,I,",",Rogers,J,",",et,al.,(,1999,),Identification,of,the,gene,(,SEDL,),causing,X-linked,spondyloepiphyseal,dysplasia,tarda,.}	{"The American Journal of Human Genetics 85 : 9094315 .","27 ."}	{"Nat Genet 22 : 400 — 404 .","28 ."}	0.852	0.006	0.924	{"WORD_SEQ_NER_[NUMBER cause MISC]","WORD_SEQ_[) cause x-linked]",DEP_PATH_POS_[dep-prep_of|NN-dobj|NN@amod-dobj|NN-xcomp|VBG],DEP_PATH_[dep-prep_of|gene-dobj|identification@amod-dobj|tarda-xcomp|cause],VERB_DEP_PATH_POS_[cause]_[dep-prep_of|NN-dobj|NN@xcomp]_[amod-dobj|NN@],VERB_DEP_PATH_[cause]_[dep-prep_of|gene-dobj|identification@xcomp]_[amod-dobj|tarda@],POS_SEQ_[CD_VBG_JJ]}	{0.57005,0.57005,0.150351,0.150351,0.150351,0.150351,-0.000337445}
journal.pone.0066877.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0066877.pdf_59_59_13_13_23_23_UNSUP	APOE/HP:0000726|Dementia	{13}	{23}	{We,sought,to,determine,whether,episodic,memory,impairment,",",age,and,apolipoprotein-E,(,APOE,),genotype,have,an,effect,on,progression,to,AD,dementia,.}	{"greater decrease correlates with greater cognitive impairment along the continuum from prodromal to AD dementia .","The present study was conducted to deﬁne the MCI due to AD using PET amyloid imaging of AB deposition and FGD-PET imaging of neuronal dysfunction as a biomarker ."}	{"Materials and Methods","Subjects Sixty-eight Japanese participants were recruited from our memory clinic ."}	0.766	0.306	0.97	{DEP_PATH_POS_[nn-nsubj|NN@prep_to],"WORD_SEQ_NER_[NUMBER genotype have a effect on progression to ad]",VERB_DEP_PATH_POS_[determine]_[nn-nsubj|NN-rcmod|VBP-dobj|NN@]_[prep_to-rcmod|VBP-dobj|NN@],POS_SEQ_[CD_NN_VBP_DT_NN_IN_NN_TO_NN],"WORD_SEQ_[) genotype have a effect on progression to ad]",VERB_DEP_PATH_[have]_[nn-nsubj|genotype@]_[prep_to@],DEP_PATH_[nn-nsubj|genotype@prep_to],VERB_DEP_PATH_[determine]_[nn-nsubj|genotype-rcmod|have-dobj|memory@]_[prep_to-rcmod|have-dobj|memory@],VERB_DEP_PATH_POS_[have]_[nn-nsubj|NN@]_[prep_to@]}	{-0.192859,0.18514,0.18514,0.18514,0.18514,0.18514,0.18514,0.18514,0.133369}
SCPDFS_41011.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_41011.pdf_16_16_16_16_29_29_UNSUP	CAN/HP:0001909|Leukemia	{16}	{29}	{A,rearrangement,involving,chromosomal,band,9q34,juxtaposes,CAN,to,SET,and,gives,rise,to,SET,—,CAN,",",a,fusion,gene,originally,detected,in,a,patient,with,acute,undifferentiated,leukemia,(,15,),.}	{"— .","CAN gene ( 13 , 14 ) ."}	{"The CAN/Nup214 protein is a nuclear pore complex component , whose depletion results in defective nucleocytoplasmic transport and cell cycle arrest ( 12 ) .","However , its contribution to leukemogenesis is not yet understood ."}	0.826	0.128	1	{VERB_DEP_PATH_POS_[give]_[dobj@]_[prep_with-prep_in|NN@conj_and-ccomp|VBZ],"WORD_SEQ_[, a fusion gene originally detect in a patient with acute undifferentiated]",VERB_DEP_PATH_[juxtapose]_[dobj-conj_and|give@]_[prep_with-prep_in|patient@ccomp],VERB_DEP_PATH_[give]_[dobj@]_[prep_with-prep_in|patient@conj_and-ccomp|juxtapose],VERB_DEP_PATH_POS_[detect]_[dobj-conj_and|VBZ-ccomp|VBZ@]_[prep_with-prep_in|NN@],DEP_PATH_[dobj-conj_and|give-ccomp|juxtapose@prep_with-prep_in|patient],DEP_PATH_POS_[dobj-conj_and|VBZ-ccomp|VBZ@prep_with-prep_in|NN],VERB_DEP_PATH_[detect]_[dobj-conj_and|give-ccomp|juxtapose@]_[prep_with-prep_in|patient@],"POS_SEQ_[,_DT_NN_NN_RB_VBN_IN_DT_NN_IN_JJ_JJ]",VERB_DEP_PATH_POS_[juxtapose]_[dobj-conj_and|VBZ@]_[prep_with-prep_in|NN@ccomp]}	{0.16797,0.16797,0.16797,0.16797,0.16797,0.16797,0.16797,0.16797,0.16797,0.16797}
journal.pone.0074071.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0074071.pdf_605_605_24_24_30_30_UNSUP	MSH6/HP:0009733|Glioma	{24}	{30}	{Hunter,C,",",Smith,R,",",Cahill,DP,",",Stephens,P,",",Stevens,C,et,al.,(,2006,),A,Hypermutation,Phenotype,and,Somatic,MSH6,Mutations,in,Recurrent,Human,Malignant,Gliomas,after,Alkylator,Chemotherapy,.}	{"CCR-06-2149 .","PubMed : 17404084 ."}	{"Cancer Res 66 : 3987-3991 .","doi :10.1158 / 0008-5472 ."}	0.808	0.74	1	{DEP_PATH_[nn@prep_in],DEP_PATH_POS_[nn@prep_in],POS_SEQ_[NNS_IN_NNP_NNP_JJ],"WORD_SEQ_NER_[MISC in Recurrent Human malignant]","WORD_SEQ_[mutation in Recurrent Human malignant]"}	{0.374951,0.356655,0.220118,0.220118,0.220118}
journal.pone.0037680.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0037680.pdf_38_38_21_21_35_36_UNSUP	PPARG/HP:0000855|Insulin resistance	{21}	{35,36}	{Finally,",",human,Familial,partial,lipodystrophy,subtype,3,(,FPLD3,",",MIM,604367,),patients,",",harbouring,heterozygous,mutations,in,the,PPARG,gene,",",are,characterized,by,aberrant,fat,distribution,and,metabolic,disturbances,",",including,insulin,resistance,and,dyslipidemia,[,15,],.}	{"Furthermore , PPARY _ / _ mice are severely lipodystrophic , while PPARY + / _ mice have reduced amounts of adipose tissue [ 10,1 l , l2 ,13 ] .","PPARY is also essential for the maintenance of adipose tissue , since conditional knock-out of the Ppalg gene resulted in reduced in viva survival of mature adipocytes [ 14 ] ."}	{"Besides PPARV , other proteins are also essential for adipogenesis , including transcription factors ( eg .","KLF5 [ 16 ] ) , transcriptional co-regulators ( e.g. TRAP220/Medl [ 17 ] , Tip60 [ 18 ] , TLE3 [ 19 ] and TRIP3 [ 20 ] ) and lipid droplet proteins ( e.g. CIDEC/Fsp27 [ 21 ] ) ."}	0.886	0.73	1	{VERB_DEP_PATH_[characterize]_[nn-prep_in|gene-partmod|harbour-nsubjpass|fpld3@]_[prep_including@],VERB_DEP_PATH_POS_[harbour]_[nn-prep_in|NN@]_[prep_including@partmod-nsubjpass|NN],VERB_DEP_PATH_POS_[characterize]_[nn-prep_in|NN-partmod|VBG-nsubjpass|NN@]_[prep_including@],"POS_SEQ_[NN_,_VBP_VBN_IN_JJ_JJ_NN_CC_JJ_NNS_,_VBG]","WORD_SEQ_[gene , be characterize by aberrant fat distribution and metabolic disturbance , include]",VERB_DEP_PATH_[harbour]_[nn-prep_in|gene@]_[prep_including@partmod-nsubjpass|fpld3],DEP_PATH_[nn-prep_in|gene-partmod|harbour-nsubjpass|fpld3@prep_including],DEP_PATH_POS_[nn-prep_in|NN-partmod|VBG-nsubjpass|NN@prep_including]}	{0.254804,0.254804,0.254804,0.254804,0.254804,0.254804,0.254804,0.254804}
journal.pone.0041802.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0041802.pdf_597_597_44_44_29_30_UNSUP	SCN1A/HP:0002373|Febrile seizures	{44}	{29,30}	{NIancardi,1,"\\\\",’,I1,"\\\\",’,I,",",Striano,P,",",Gennaro,E,",","1\\\\/Iadia",F,",",Paravidino,R,",",et,al.,(,2006,),Familial,occurrence,of,febrile,seizures,and,epilepsy,in,severe,myoclonic,epilepsy,of,infancy,(,SNIEI,),patients,with,SCN1A,mutations,.}	{"( 2010 ) Novel SCN 1A mutations in Indonesian patients with severe myoclonic epilepsy in infancy .","Pediatr Int 52 : 2344239 ."}	{"Epilepsia 47 : 162941635 .","NIeisler 1 \\\\ ’ IH , Kearney ] A ( 2005 ) Sodium channel mutations in epilepsy and other neurological disorders . ]"}	0.714	0.698	1	{INV_DEP_PATH_[nn-prep_with|mutation-dep|patient@prep_of-dep|occurrence-dep|(-dep|I],INV_DEP_PATH_POS_[nn-prep_with|NNS-dep|NNS@prep_of-dep|NN-dep|FW-dep|PRP],INV_POS_SEQ_[CC_NN_IN_JJ_JJ_NN_IN_NN_CD_NNP_CD_NNS_IN],"INV_WORD_SEQ_[and epilepsy in severe myoclonic epilepsy of infancy ( SNIEI ) patient with]","INV_WORD_SEQ_NER_[and epilepsy in severe myoclonic epilepsy of infancy NUMBER SNIEI NUMBER patient with]"}	{0.210646,0.210646,0.210646,0.210646,0.210646}
journal.pone.0019120.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0019120.pdf_249_249_10_10_17_17_UNSUP	CF/HP:0000027|Azoospermia	{10}	{17}	{This,notion,is,further,supported,by,the,observed,down-regulation,of,CF,TR,and,CREB,expression,in,human,azoospermia,testes,",",suggesting,that,abnormal,CFTR-CREB,pathway,may,be,a,possible,cause,of,azoospermia,.}	{"It should be noted that both CREB and CREM are known to be the master-switch transcription factors coupled to the FSH-regulated CAMP pathway [ 32,39 ] , mutations of which are known to be related to male infertility or shown to affect spermatogenesis [ 40,41 ] .","The aberrance of both CREB and CREM observed in CF mice testes provides a link between CF TR mutations and defective spermatogenesis ."}	{"The current ﬁndings not only reveal a previously undeﬁned role of CFTR in regulation of spermatogenesis but also provide a possible mechanism underlying the pathogenesis of azoospermia in nonCF patients .","Of note , there are more than 1800 mutations of CFTR and most of them may not cause typical CF phenotypes , but may lead to compromised spermatogenesis ."}	0.804	0.014	0.99	{DEP_PATH_[nn@nn-prep_in|testis],DEP_PATH_POS_[nn@nn-prep_in|NNS],VERB_DEP_PATH_POS_[observe]_[nn-prep_of|NN@amod]_[nn-prep_in|NNS-prep_of|NN@amod],"WORD_SEQ_[tr and creb expression in human]",VERB_DEP_PATH_POS_[support]_[nn-prep_of|NN-prep_by|NN@]_[nn-prep_in|NNS-prep_of|NN-prep_by|NN@],VERB_DEP_PATH_[support]_[nn-prep_of|tr-prep_by|down-regulation@]_[nn-prep_in|testis-prep_of|tr-prep_by|down-regulation@],VERB_DEP_PATH_[observe]_[nn-prep_of|tr@amod]_[nn-prep_in|testis-prep_of|tr@amod],POS_SEQ_[NN_CC_NN_NN_IN_JJ]}	{0.479328,-0.405433,0.255042,0.255042,0.255042,0.255042,0.255042,0.091233}
SCPDFS_46834.pdf	RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_46834.pdf_398_398_16_17_23_24_UNSUP	keratin_5/HP:0001070|Mottled pigmentation	{16,17}	{23,24}	{23,Irvine,",",A.D.,et,al.,(,1997,),A,mutation,in,the,V1,domain,of,keratin,5,causes,epidermolysis,bullosa,simplex,with,mottled,pigmentation,.}	{"116 , 511-519","TRENDS in Genetics Vol .19 No. 5 May 2003 235"}	{"J. Invest .","Dermatol ."}	0.794	0.788	0.984	{VERB_DEP_PATH_[cause]_[prep_of-prep_in|domain-dep|(-nsubj|A.D.@]_[prep_with-dobj|simplex@],VERB_DEP_PATH_POS_[cause]_[prep_of-prep_in|NN-dep|FW-nsubj|NNP@]_[prep_with-dobj|NN@],"WORD_SEQ_[cause epidermolysis bullosa simplex with]",DEP_PATH_[prep_of-prep_in|domain-dep|(-nsubj|A.D.@prep_with-dobj|simplex],DEP_PATH_POS_[prep_of-prep_in|NN-dep|FW-nsubj|NNP@prep_with-dobj|NN],POS_SEQ_[VBZ_NN_NN_NN_IN]}	{0.304722,0.304722,0.304722,0.304722,0.304722,-0.251058}
journal.pone.0082810.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0082810.pdf_169_169_21_21_35_35_UNSUP	ANKRD11/HP:0001572|Macrodontia	{21}	{35}	{Sirmaci,A,",",Spiliopoulos,M,",",Brancati,F,",",Powell,E,",",Duman,D,et,al.,(,2011,),Mutations,in,ANKRD11,cause,KBG,syndrome,",",characterized,by,intellectual,disability,",",skeletal,malformations,",",and,macrodontia,.}	{"Nat Genet 12 : 1109-1112 .","4 ."}	{"Am J Hum Genet 2 : 289-294 .","PubMed : 21782149 ."}	0.714	0.122	0.992	{"WORD_SEQ_[cause kbg syndrome , characterize by intellectual disability , skeletal malformation , and]","POS_SEQ_[NN_NN_NN_,_VBN_IN_JJ_NN_,_JJ_NNS_,_CC]",DEP_PATH_[nn-prep_in|syndrome-dep|(-appos|D-nsubj|MISC@conj_and-prep_by|disability],DEP_PATH_POS_[nn-prep_in|NN-dep|FW-appos|NNP-nsubj|NNP@conj_and-prep_by|NN]}	{0.40425,0.40425,-0.0442168,-0.0442168}
